Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Content,Tweet_Image_URL,Tweet_Video_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Tweet_Number_of_share,Comment_Website,Comment_Name,Comment_Author__URL,Comment_Timestamp,Comment_Content,Comment_Image_URL,Comment_Video_URL,Comment_Number_of_Likes,Comment_Number_of_Retweets,Comment_Number_of_Reviews,Comment_Number_of_share
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,null,null,null,null,null,null,null,null,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1308718391260217346,@ING_es,https://twitter.com/ING_es,1600857753000,"¿Qué pasa con las #pensiones?
    
    Las pensiones públicas no van a desaparecer, pero sí es cierto que cada vez habrá menos trabajadores por cada pensionista. Francisco Quintana, responsable de Estrategia de #Inversión de ING, nos da todos los detalles en este vídeo.
    
    ",https://pbs.twimg.com/ext_tw_video_thumb/1308717309461229569/pu/img/njbBxa4pE07aql_9.jpg,https://video.twimg.com/ext_tw_video/1308717309461229569/pu/vid/1280x720/qLQFZ0RKrvrm8PVe.mp4?tag=10,13,1,5,null,https://twitter.com/ING_es/status/1308718391260217346/retweets,@ING_es,https://twitter.com/ING_es,null,"¿Qué pasa con las #pensiones?
    
    Las pensiones públicas no van a desaparecer, pero sí es cierto que cada vez habrá menos trabajadores por cada pensionista. Francisco Quintana, responsable de Estrategia de #Inversión de ING, nos da todos los detalles en este vídeo.
    
    ",null,null,null,null,null,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/EquiposyTalento/status/1310847102243803138,@EquiposyTalento,https://twitter.com/EquiposyTalento,1601365278000,"¿Cómo gestionar el #talento en la era digital y la incertidumbre? Con el apoyo de Anna Grau de  en #TalentDay20, Javier Martin de ,  de ,  de , Enrique Moreno de  hablarán sobre cómo gestionarlo en la #NuevaNormalidad",https://pbs.twimg.com/media/EjEQfcCXcAI9AFp?format=jpg&name=medium,null,16,5,2,null,https://twitter.com/suazores/status/1310870013629403139,@suazores,https://twitter.com/suazores,1601370740000,Gracias por comentar y seguir disfrutando de este #TalentDay20,null,null,2,,1,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/EquiposyTalento/status/1310847102243803138,@EquiposyTalento,https://twitter.com/EquiposyTalento,1601365278000,"¿Cómo gestionar el #talento en la era digital y la incertidumbre? Con el apoyo de Anna Grau de  en #TalentDay20, Javier Martin de ,  de ,  de , Enrique Moreno de  hablarán sobre cómo gestionarlo en la #NuevaNormalidad",https://pbs.twimg.com/media/EjEQfcCXcAI9AFp?format=jpg&name=medium,null,16,5,2,null,https://twitter.com/fanimarting/status/1310853470153568258,@fanimarting,https://twitter.com/fanimarting,1601366796000,"Fomentar la creatividad. Las 3B. Bed, bus and bathroom.  Ser creativos para adaptarnos a las nuevas circunstancias ",null,null,3,,1,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/EquiposyTalento/status/1310847102243803138,@EquiposyTalento,https://twitter.com/EquiposyTalento,1601365278000,"¿Cómo gestionar el #talento en la era digital y la incertidumbre? Con el apoyo de Anna Grau de  en #TalentDay20, Javier Martin de ,  de ,  de , Enrique Moreno de  hablarán sobre cómo gestionarlo en la #NuevaNormalidad",https://pbs.twimg.com/media/EjEQfcCXcAI9AFp?format=jpg&name=medium,null,16,5,2,null,https://twitter.com/fanimarting/status/1310850219823763456,@fanimarting,https://twitter.com/fanimarting,1601366021000,"Empoderar equipos, responsabilidad y confianza. Nuevos mánagers con nuevas habilidades. Compensar el alejamiento físico. Retos que estamos abordando ",null,null,6,4,,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/EquiposyTalento/status/1310847102243803138,@EquiposyTalento,https://twitter.com/EquiposyTalento,1601365278000,"¿Cómo gestionar el #talento en la era digital y la incertidumbre? Con el apoyo de Anna Grau de  en #TalentDay20, Javier Martin de ,  de ,  de , Enrique Moreno de  hablarán sobre cómo gestionarlo en la #NuevaNormalidad",https://pbs.twimg.com/media/EjEQfcCXcAI9AFp?format=jpg&name=medium,null,16,5,2,null,https://twitter.com/EquiposyTalento/status/1310847102243803138/retweets,@EquiposyTalento,https://twitter.com/EquiposyTalento,null,"¿Cómo gestionar el #talento en la era digital y la incertidumbre? Con el apoyo de Anna Grau de  en #TalentDay20, Javier Martin de ,  de ,  de , Enrique Moreno de  hablarán sobre cómo gestionarlo en la #NuevaNormalidad",null,null,null,null,null,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1311677860797657091,@ING_es,https://twitter.com/ING_es,1601563346000,"Un orgullo que nuestra directora general de Banca para Particulares, , comience a formar parte del Patronato de  #sinhogarismo Incorporamos a cuatro profesionales de gran relevancia a nuestro patronato con el objetivo de ampliar los campos y enfoques desde los que abordar el problema del #sinhogarismo. #HogarSí 
    https://hogarsi.org/nuevas-patronas-hogar-si/…",null,null,16,4,2,null,https://twitter.com/jmcaballol/status/1311752703689871364,@jmcaballol,https://twitter.com/jmcaballol,1601581190000,Una estupenda oportunidad para la causa del #Sinhogarismo sumar el valor añadido y el compromiso de  en  somos afortunados,null,null,,,,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1311677860797657091,@ING_es,https://twitter.com/ING_es,1601563346000,"Un orgullo que nuestra directora general de Banca para Particulares, , comience a formar parte del Patronato de  #sinhogarismo Incorporamos a cuatro profesionales de gran relevancia a nuestro patronato con el objetivo de ampliar los campos y enfoques desde los que abordar el problema del #sinhogarismo. #HogarSí 
    https://hogarsi.org/nuevas-patronas-hogar-si/…",null,null,16,4,2,null,https://twitter.com/JoseMaPalomares/status/1311678244400361472,@JoseMaPalomares,https://twitter.com/JoseMaPalomares,1601563437000,"¡Bravo, !",null,null,2,,,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1311677860797657091,@ING_es,https://twitter.com/ING_es,1601563346000,"Un orgullo que nuestra directora general de Banca para Particulares, , comience a formar parte del Patronato de  #sinhogarismo Incorporamos a cuatro profesionales de gran relevancia a nuestro patronato con el objetivo de ampliar los campos y enfoques desde los que abordar el problema del #sinhogarismo. #HogarSí 
    https://hogarsi.org/nuevas-patronas-hogar-si/…",null,null,16,4,2,null,https://twitter.com/ING_es/status/1311677860797657091/retweets,@ING_es,https://twitter.com/ING_es,1601289200000,"Un orgullo que nuestra directora general de Banca para Particulares, , comience a formar parte del Patronato de  #sinhogarismo Incorporamos a cuatro profesionales de gran relevancia a nuestro patronato con el objetivo de ampliar los campos y enfoques desde los que abordar el problema del #sinhogarismo. #HogarSí 
    https://hogarsi.org/nuevas-patronas-hogar-si/…",null,null,null,null,null,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1308330200766255104,@ING_es,https://twitter.com/ING_es,1600765202000,"Hoy celebramos el #DíaMundialSinAutomóvil  
    
    ¿Cuáles son los retos de la movilidad sostenible en la era pos-COVID? Os lo contamos en nuestro blog 
    
    ",null,null,13,1,,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1309085177923211268,@ING_es,https://twitter.com/ING_es,1600945202000,"¿Sabes qué puedes hacer si usan tu #tarjeta de forma fraudulenta? 
    
     Más información y algunos consejos en nuestro blog.",https://pbs.twimg.com/card_img/1310977643995594753/jMyyEbNZ?format=jpg&name=small,null,9,4,2,null,https://twitter.com/ING_es/status/1309120748364206086,@ING_es,https://twitter.com/ING_es,1600953683000,"Hola, sentimos que no tengas información sobre tu reclamación, disculpa las molestias. Indícanos por favor tu DNI en un DM y reportamos tu caso para que tengas una respuesta. Un saludo.",null,null,,,,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1309085177923211268,@ING_es,https://twitter.com/ING_es,1600945202000,"¿Sabes qué puedes hacer si usan tu #tarjeta de forma fraudulenta? 
    
     Más información y algunos consejos en nuestro blog.",https://pbs.twimg.com/card_img/1310977643995594753/jMyyEbNZ?format=jpg&name=small,null,9,4,2,null,https://twitter.com/kaysser77/status/1309109334777958400,@kaysser77,https://twitter.com/kaysser77,1600950962000,"Esperar por ejemplo más de un año (y sigo esperando) para que te reintegren el dinero.
    Con la denuncia y la reclamación en .
    Muchos correos después, por que volver a llamar a un teléfono de pago no me hace mucha gracia, no tengo respuesta.",null,null,1,,2,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1309085177923211268,@ING_es,https://twitter.com/ING_es,1600945202000,"¿Sabes qué puedes hacer si usan tu #tarjeta de forma fraudulenta? 
    
     Más información y algunos consejos en nuestro blog.",https://pbs.twimg.com/card_img/1310977643995594753/jMyyEbNZ?format=jpg&name=small,null,9,4,2,null,https://twitter.com/ING_es/status/1309833107214864384,@ING_es,https://twitter.com/ING_es,1601123522000,"Hola, sentimos las molestias, el límite de crédito se revisa de forma periódica por nuestro departamento de riesgos y, en el momento en el que podamos ofrecerte un límite superior de nuevo, podrás verlo seleccionando tu tarjeta y dentro ""Configurar/ Límite de crédito. Un saludo",null,null,,,1,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1309085177923211268,@ING_es,https://twitter.com/ING_es,1600945202000,"¿Sabes qué puedes hacer si usan tu #tarjeta de forma fraudulenta? 
    
     Más información y algunos consejos en nuestro blog.",https://pbs.twimg.com/card_img/1310977643995594753/jMyyEbNZ?format=jpg&name=small,null,9,4,2,null,https://twitter.com/pug5o/status/1309826439236268038,@pug5o,https://twitter.com/pug5o,1601121933000,"Y que hacer cuando a final de mes me bloquean la opción de subir el límite? Justo cuando más lo necesito. 800 euros que lo puse el mes pasado por seguridad. No puedo ni comprarme el abono transporte. Qué poco considerados sois, encima dos llamadas y no resolveis nada ",null,null,,,1,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1309085177923211268,@ING_es,https://twitter.com/ING_es,1600945202000,"¿Sabes qué puedes hacer si usan tu #tarjeta de forma fraudulenta? 
    
     Más información y algunos consejos en nuestro blog.",https://pbs.twimg.com/card_img/1310977643995594753/jMyyEbNZ?format=jpg&name=small,null,9,4,2,null,https://twitter.com/ING_es/status/1309085177923211268/retweets,@ING_es,https://twitter.com/ING_es,null,"¿Sabes qué puedes hacer si usan tu #tarjeta de forma fraudulenta? 
    
     Más información y algunos consejos en nuestro blog.",null,null,null,null,null,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1283702968165048320,@ING_es,https://twitter.com/ING_es,1594893612000,"Una vez más, queremos agradeceros vuestra confianza. Porque sois vosotros quienes hacéis posible que hayamos sido elegido el mejor banco de España y, también, el que más ha apoyado a sus clientes durante esta crisis. 
    
    ¡Gracias depor seguir escribiendo nuestra historia! h",null,null,34,6,23,null,https://twitter.com/varianza9/status/1283728042549030913,@varianza9,https://twitter.com/varianza9,1594899590000,Para Cuando una promo de compras gratis en el broker?,null,null,2,,1,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1283702968165048320,@ING_es,https://twitter.com/ING_es,1594893612000,"Una vez más, queremos agradeceros vuestra confianza. Porque sois vosotros quienes hacéis posible que hayamos sido elegido el mejor banco de España y, también, el que más ha apoyado a sus clientes durante esta crisis. 
    
    ¡Gracias depor seguir escribiendo nuestra historia! h",null,null,34,6,23,null,https://twitter.com/ING_es/status/1283758857056116736,@ING_es,https://twitter.com/ING_es,1594906937000,"Hola, conocemos el interés de muchos de nuestros clientes sobre este tema, de momento no está disponible pero lo estamos teniendo en cuenta y esperamos poder ofrecer este servicio en cuanto podamos. Os mantendremos informados en nuestros canales. Un saludo",null,null,,,1,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1283702968165048320,@ING_es,https://twitter.com/ING_es,1594893612000,"Una vez más, queremos agradeceros vuestra confianza. Porque sois vosotros quienes hacéis posible que hayamos sido elegido el mejor banco de España y, también, el que más ha apoyado a sus clientes durante esta crisis. 
    
    ¡Gracias depor seguir escribiendo nuestra historia! h",null,null,34,6,23,null,https://twitter.com/marcfarres/status/1283735761632874499,@marcfarres,https://twitter.com/marcfarres,1594901430000,B I Z U M ! ! !,null,null,,,1,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1283702968165048320,@ING_es,https://twitter.com/ING_es,1594893612000,"Una vez más, queremos agradeceros vuestra confianza. Porque sois vosotros quienes hacéis posible que hayamos sido elegido el mejor banco de España y, también, el que más ha apoyado a sus clientes durante esta crisis. 
    
    ¡Gracias depor seguir escribiendo nuestra historia! h",null,null,34,6,23,null,https://twitter.com/InfoHelpMyCash/status/1283404379756929024,@ING_es,https://twitter.com/ING_es,null,"Una vez más, queremos agradeceros vuestra confianza. Porque sois vosotros quienes hacéis posible que hayamos sido elegido el mejor banco de España y, también, el que más ha apoyado a sus clientes durante esta crisis. 
    
    ¡Gracias depor seguir escribiendo nuestra historia! h",null,null,null,null,null,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1282965715717365760,@ING_es,https://twitter.com/ING_es,1594717837000,"¿Sabes en qué consiste una declaración complementaria, cómo y cuándo presentarla? 
    
     Te lo contamos hoy en nuestro blog. 
    #renta #declaración #irpf2020",https://pbs.twimg.com/card_img/1310969590755790849/FHjDlT4M?format=jpg&name=small,null,5,1,5,null,https://twitter.com/sharp446/status/1282972993745027072,@sharp446,https://twitter.com/sharp446,1594719572000,Será q habrá q presentarla el día del orgullo gay?,null,null,,,,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1282965715717365760,@ING_es,https://twitter.com/ING_es,1594717837000,"¿Sabes en qué consiste una declaración complementaria, cómo y cuándo presentarla? 
    
     Te lo contamos hoy en nuestro blog. 
    #renta #declaración #irpf2020",https://pbs.twimg.com/card_img/1310969590755790849/FHjDlT4M?format=jpg&name=small,null,5,1,5,null,https://twitter.com/ING_es/status/1283005173665857536,@ING_es,https://twitter.com/ING_es,1594727245000,"Hola Rodrigo, estamos trabajando internamente para mejorar en este aspecto y poder ofrecer una mejor experiencia. Si necesitas cualquier cosa por un fallo concreto, escríbenos en privado indicando tu DNI y qué dispositivo utilizas y lo revisamos. Muchas gracias, un saludo.",null,null,,,2,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1282965715717365760,@ING_es,https://twitter.com/ING_es,1594717837000,"¿Sabes en qué consiste una declaración complementaria, cómo y cuándo presentarla? 
    
     Te lo contamos hoy en nuestro blog. 
    #renta #declaración #irpf2020",https://pbs.twimg.com/card_img/1310969590755790849/FHjDlT4M?format=jpg&name=small,null,5,1,5,null,https://twitter.com/rodri7575/status/1282981827167297537,@rodri7575,https://twitter.com/rodri7575,1594721678000,Podéis arreglar la aplicación? Por dios!!,null,null,,,1,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1282965715717365760,@ING_es,https://twitter.com/ING_es,1594717837000,"¿Sabes en qué consiste una declaración complementaria, cómo y cuándo presentarla? 
    
     Te lo contamos hoy en nuestro blog. 
    #renta #declaración #irpf2020",https://pbs.twimg.com/card_img/1310969590755790849/FHjDlT4M?format=jpg&name=small,null,5,1,5,null,https://twitter.com/ING_es/status/1285159361631969281,@ING_es,https://twitter.com/ING_es,1595240843000,"Lo sabemos, nos lo habéis pedido a gritos, Manel. Así que, en breve, estará activo para nuestros clientes. ",null,null,1,,1,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1282965715717365760,@ING_es,https://twitter.com/ING_es,1594717837000,"¿Sabes en qué consiste una declaración complementaria, cómo y cuándo presentarla? 
    
     Te lo contamos hoy en nuestro blog. 
    #renta #declaración #irpf2020",https://pbs.twimg.com/card_img/1310969590755790849/FHjDlT4M?format=jpg&name=small,null,5,1,5,null,https://twitter.com/ManelGonzalez/status/1282966065786560514,@ManelGonzalez,https://twitter.com/ManelGonzalez,1594717921000,¿Y vosotros sabéis qué es Bizum? ,null,null,4,,1,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1282589511684370434,@ING_es,https://twitter.com/ING_es,1594628143000,"@alicovalero_es Hola, sentimos mucho lo que nos comentas, estamos trabajando internamente para mejorar en este aspecto y poder ofrecer una mejor experiencia. Si necesitas cualquier cosa, estamos aquí para lo que sea. Muchas gracias.",null,null,10,4,21,null,https://twitter.com/CmunSal/status/1283880287253008397,@CmunSal,https://twitter.com/CmunSal,1594935888000,No vayáis contracorriente. Poner Bizum.,null,null,,,,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1282589511684370434,@ING_es,https://twitter.com/ING_es,1594628143000,"@alicovalero_es Hola, sentimos mucho lo que nos comentas, estamos trabajando internamente para mejorar en este aspecto y poder ofrecer una mejor experiencia. Si necesitas cualquier cosa, estamos aquí para lo que sea. Muchas gracias.",null,null,10,4,21,null,https://twitter.com/javquinta/status/1283475926316187648,@javquinta,https://twitter.com/javquinta,1594839481000,Bizum,null,null,,,,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1282589511684370434,@ING_es,https://twitter.com/ING_es,1594628143000,"@alicovalero_es Hola, sentimos mucho lo que nos comentas, estamos trabajando internamente para mejorar en este aspecto y poder ofrecer una mejor experiencia. Si necesitas cualquier cosa, estamos aquí para lo que sea. Muchas gracias.",null,null,10,4,21,null,https://twitter.com/Mrqts2/status/1282917985443872768,@Mrqts2,https://twitter.com/Mrqts2,1594706457000,Bizum +1,null,null,,,,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1282589511684370434,@ING_es,https://twitter.com/ING_es,1594628143000,"@alicovalero_es Hola, sentimos mucho lo que nos comentas, estamos trabajando internamente para mejorar en este aspecto y poder ofrecer una mejor experiencia. Si necesitas cualquier cosa, estamos aquí para lo que sea. Muchas gracias.",null,null,10,4,21,null,https://twitter.com/Mog5/status/1282775931413823488,@Mog5,https://twitter.com/Mog5,1594672589000,Bizum,null,null,2,,,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1282589511684370434,@ING_es,https://twitter.com/ING_es,1594628143000,"@alicovalero_es Hola, sentimos mucho lo que nos comentas, estamos trabajando internamente para mejorar en este aspecto y poder ofrecer una mejor experiencia. Si necesitas cualquier cosa, estamos aquí para lo que sea. Muchas gracias.",null,null,10,4,21,null,https://twitter.com/vicsanuiz/status/1282700483895926785,@vicsanuiz,https://twitter.com/vicsanuiz,1594654601000,Tengo muchos productos contratados con ustedes y la verdad es que lo de la falta de cajeros y oficinas es lamentable. No sabéis los que me cuesta hacer un ingreso de efectivo en mi cuenta. Hasta el punto de tener que desplazarme a la ciudad más próxima. Lamentable de veras,null,null,8,1,,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1283331068146393090,@ING_es,https://twitter.com/ING_es,1594804944000,"Invertir en #RentaVariable es invertir en empresas: ser propietario de una parte y participar de sus beneficios. Si la empresa va bien, tu inversión aumentará su valor, pero existe el riesgo de que suceda lo contrario. 
    
    Lo más aconsejable es diversificar: ",https://pbs.twimg.com/ext_tw_video_thumb/1283329897067405314/pu/img/L6jl8J50Qhh2e09z.jpg,https://video.twimg.com/ext_tw_video/1283329897067405314/pu/vid/720x720/Qbvvm9gohH1gEtaa.mp4?tag=10,8,2,5,null,https://twitter.com/Inversor19/status/1283463889250811904,@Inversor19,https://twitter.com/Inversor19,1594836611000,Es una pena la decadencia de ING. La publicidad de su broker es todo mentira. Me quieren cobran 60 euros por comprar un etf o u.s.a,null,null,,,,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1283331068146393090,@ING_es,https://twitter.com/ING_es,1594804944000,"Invertir en #RentaVariable es invertir en empresas: ser propietario de una parte y participar de sus beneficios. Si la empresa va bien, tu inversión aumentará su valor, pero existe el riesgo de que suceda lo contrario. 
    
    Lo más aconsejable es diversificar: ",https://pbs.twimg.com/ext_tw_video_thumb/1283329897067405314/pu/img/L6jl8J50Qhh2e09z.jpg,https://video.twimg.com/ext_tw_video/1283329897067405314/pu/vid/720x720/Qbvvm9gohH1gEtaa.mp4?tag=10,8,2,5,null,https://twitter.com/Gotenks1978/status/1283440217035345921,@Gotenks1978,https://twitter.com/Gotenks1978,1594830967000,Cuando váis a equiparar los precios de compra-venta al nivel de los brokers más competitivos y de calidad ???,null,null,1,,,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1283331068146393090,@ING_es,https://twitter.com/ING_es,1594804944000,"Invertir en #RentaVariable es invertir en empresas: ser propietario de una parte y participar de sus beneficios. Si la empresa va bien, tu inversión aumentará su valor, pero existe el riesgo de que suceda lo contrario. 
    
    Lo más aconsejable es diversificar: ",https://pbs.twimg.com/ext_tw_video_thumb/1283329897067405314/pu/img/L6jl8J50Qhh2e09z.jpg,https://video.twimg.com/ext_tw_video/1283329897067405314/pu/vid/720x720/Qbvvm9gohH1gEtaa.mp4?tag=10,8,2,5,null,https://twitter.com/ikkilordfenix/status/1283345459994677249,@ikkilordfenix,https://twitter.com/ikkilordfenix,1594808375000,Aplicaros el cuento. Vuestra empresa cada vez va peor. La App falla mucho. Apenas cajeros. Apenas rentabilidad. Sin  .... Consejos vendo y para mí no tengo,null,null,2,,,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1283331068146393090,@ING_es,https://twitter.com/ING_es,1594804944000,"Invertir en #RentaVariable es invertir en empresas: ser propietario de una parte y participar de sus beneficios. Si la empresa va bien, tu inversión aumentará su valor, pero existe el riesgo de que suceda lo contrario. 
    
    Lo más aconsejable es diversificar: ",https://pbs.twimg.com/ext_tw_video_thumb/1283329897067405314/pu/img/L6jl8J50Qhh2e09z.jpg,https://video.twimg.com/ext_tw_video/1283329897067405314/pu/vid/720x720/Qbvvm9gohH1gEtaa.mp4?tag=10,8,2,5,null,https://twitter.com/ING_es/status/1283331068146393090/retweets,@ING_es,https://twitter.com/ING_es,null,"Invertir en #RentaVariable es invertir en empresas: ser propietario de una parte y participar de sus beneficios. Si la empresa va bien, tu inversión aumentará su valor, pero existe el riesgo de que suceda lo contrario. 
    
    Lo más aconsejable es diversificar: ",null,null,null,null,null,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1305439216130756613,@ING_es,https://twitter.com/ING_es,1600075937000,"Comprar una vivienda es una decisión importante porque seguramente será la mayor inversión de tu vida. 
    
    Por eso, hemos creado ""Para entrar a vivir"", una herramienta interactiva que te ayuda durante todo el proceso de solicitud de una hipoteca.
    
    ",null,null,15,5,11,null,https://twitter.com/alberto_imc/status/1309626003409514499,@alberto_imc,https://twitter.com/alberto_imc,1601074145000,"Que vergüenza de servicio ofrecéis a los clientes. Mas de dos meses gestionando una hipoteca, es imposible contactar con vosotros.... siempre da el servicio un gestor diferente, dando información contradictoria. Hoy me instan a cancelar la solicitud y encima me cobrais 300 euros",null,null,,,1,null
Post&Comment,,https://twitter.com/ING_es?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/ING_es/status/1305439216130756613,@ING_es,https://twitter.com/ING_es,1600075937000,"Comprar una vivienda es una decisión importante porque seguramente será la mayor inversión de tu vida. 
    
    Por eso, hemos creado ""Para entrar a vivir"", una herramienta interactiva que te ayuda durante todo el proceso de solicitud de una hipoteca.
    
    ",null,null,15,5,11,null,https://twitter.com/Siete7V/status/1311251157042573313,@Siete7V,https://twitter.com/Siete7V,1601461612000,"    hay que pensar en una atención mejor, para resolver problemas con gente competente y bien pagada 
    
    No funciona es servicio online, ING me ha demostrado que cada vez peor, y tu dinero no se puede dejar a cualquiera
    
    Estamos perdiendo el rumbo",null,null,,,,null
